BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
1.0676960111157527,0.6153197939518164,0.168971108087519,-0.1446217643930445,0.5619526443859905,-0.5013169183965109,0.6826196080614285,-0.1480392083835616,0.7135182952828177,-0.6961100370452273,-0.6420095504463676,0.1839482164297618,3.905787259430275,1.23841882671679,1.0956922134315363,-0.5064362417192549,0.3946418654474693
-0.7227871435761605,-0.7398697478638495,0.7781266574409778,-0.5296670037618466,2.3698459476591966,-0.5013169183965109,1.5792183029327769,-0.6288654086399442,1.8316146150477497,-0.6961100370452273,-0.6420095504463676,1.1393037699889066,-0.5934715096312261,2.0834449719944965,-0.833972401367642,-0.5064362417192549,0.3946418654474693
-0.686683517694175,0.6153197939518164,-0.0358404592203763,-0.5296670037618466,0.7938309080766697,-0.5013169183965109,1.5792183029327769,-0.6288654086399442,1.8316146150477497,-0.6961100370452273,-0.6420095504463676,0.5422065490144411,-0.1114080700889224,-0.753171687326403,-0.6092077632966023,-0.5064362417192549,0.3946418654474693
0.7079031493302251,0.6153197939518164,-0.6177203869609937,-0.293072941017161,-0.7189618130791743,-0.250639823811825,-0.6622797791449812,0.3327927618103037,-0.8518144056448708,1.3050854008559534,1.4723259356937448,-0.6519878929344898,-0.633643462926418,0.1395830067019196,1.7598491099357472,-0.5064362417192549,0.3946418654474693
-0.7291973911514863,0.6153197939518164,-0.3610362575463827,-0.5296670037618466,0.1641820457577508,-0.5013169183965109,1.5792183029327769,-0.6288654086399442,1.8316146150477497,-0.6961100370452273,-0.6420095504463676,0.5422065490144411,-0.914847135992762,-0.7631359510042536,-0.6040975793468175,-0.5064362417192549,0.3946418654474693
-0.8291312245527214,0.6153197939518164,-0.6216308703463473,-0.5296670037618466,-0.3403850560331673,-0.5013169183965109,0.0101699144582236,-0.6288654086399442,0.2662819141200614,-0.6961100370452273,-0.6420095504463676,-0.2937295603498105,1.4552981084235646,-0.8253177153298483,-0.6189430737737464,-0.5064362417192549,0.3946418654474693
0.7468458337025479,0.6153197939518164,-0.8171550396140279,-0.5296670037618466,-0.7189618130791743,-0.3996862460207885,-1.1105804714800425,-0.6288654086399442,-0.8518144056448708,-0.0290475593387509,-0.2191424532183451,-0.890826781324276,-0.5934715096312261,-0.5730075124456909,0.7731137727391292,-0.5064362417192549,0.3946418654474693
3.052662025341061,0.6153197939518164,3.8373955718877424,3.2794278199385496,2.076373245597132,1.2368135311192223,0.906768609329572,2.256103332773317,1.1607573598745948,1.9721478785624296,2.3180601301497896,4.005370430666341,0.692030995814917,1.1022408368968255,3.4306003576014144,-0.5064362417192549,0.3946418654474693
-0.2106310505556783,-0.4010723624099334,-0.8171550396140279,-0.5296670037618466,-0.7189618130791743,2.7064343002109275,-1.1105804714800425,-0.6288654086399442,-0.8518144056448708,1.3050854008559534,0.6265917412376999,-0.890826781324276,-0.5934715096312261,3.019265239441982,-0.2564837653668468,0.0886479594548466,0.3946418654474693
3.1078500698552234,0.6153197939518164,-0.4186376778126414,-0.0568963972067307,-0.7189618130791743,-0.5013169183965109,-0.886431470211899,-0.1480392083835616,-0.8518144056448708,-0.6961100370452273,-0.6420095504463676,-0.7714073371293829,0.4911712293389572,0.110607890585128,4.1931142957131895,-0.5064362417192549,0.3946418654474693
0.4617845317533698,0.6153197939518164,-0.8171550396140279,-0.5296670037618466,-0.7189618130791743,1.0155888655771277,-1.1105804714800425,-0.6288654086399442,-0.8518144056448708,-0.0290475593387509,-0.2191424532183451,-0.890826781324276,-0.7139873695168021,-0.5375630587545089,-0.1450315628167645,-0.5064362417192549,0.3946418654474693
-0.392888299554307,-1.2480676894322078,-0.6025868162596753,-0.5296670037618466,-0.3035116798968862,0.5365066727198617,-0.1019059310752352,-0.6288654086399442,-0.1809571504717156,0.304487681905363,-0.2191424532183451,-0.5325684487395967,-0.633643462926418,-0.8051505751135536,-0.6555400336756567,-0.5064362417192549,-2.371768233532933
-0.0174178050433783,0.6153197939518164,0.1751301194194509,0.6475044358747019,-0.7189618130791743,0.2103502565487988,-0.6622797791449812,0.3327927618103037,-0.8518144056448708,-0.0290475593387509,0.2037246440096773,-0.5325684487395967,0.2903114628629973,-0.2603306475423531,-0.2473517866841073,-0.2088959263812371,0.3946418654474693
0.659411182831668,0.6153197939518164,-0.8171550396140279,-0.5296670037618466,-0.7189618130791743,-0.172297090323356,-1.1105804714800425,-0.6288654086399442,-0.8518144056448708,1.3050854008559534,0.6265917412376999,-0.890826781324276,0.0894516963870374,-0.122808813765231,0.6174956953789373,-0.5064362417192549,0.3946418654474693
-0.4023125989680686,0.2012341006192518,3.0526984233657597,4.06123202433165,-0.7189618130791743,1.5271788178903472,0.6826196080614285,3.2177615032235645,-0.8518144056448708,0.193309268157325,-0.2191424532183451,0.422787104819548,-0.1114080700889224,3.076141016661459,-0.6987883909705569,0.2076633714904406,-1.6801657087878323
2.9790437939992147,0.6153197939518164,-0.8171550396140279,-0.5296670037618466,-0.7189618130791743,-0.2713878765698957,-1.1105804714800425,-0.6288654086399442,-0.8518144056448708,0.7593033714680403,0.6265917412376999,-0.890826781324276,0.2903114628629973,-0.0260907593807579,3.60375745613972,-0.5064362417192549,-0.2969606592976312
0.961661047959964,-0.4010723624099334,-0.5962127283415489,-0.267557895034891,-0.7189618130791743,-0.5013169183965109,-0.6622797791449812,0.3327927618103037,-0.8518144056448708,-0.6961100370452273,-0.6420095504463676,-0.6519878929344898,1.2946102952427967,3.6047962226265984,0.5196585034640728,-0.5064362417192549,0.3946418654474693
0.6498765603086573,0.6153197939518164,-0.6877180395588234,-0.3761128179412762,-0.7189618130791743,-0.5013169183965109,-0.886431470211899,-0.1480392083835616,-0.8518144056448708,-0.6961100370452273,-0.6420095504463676,-0.7714073371293829,-0.6738154162216101,-0.5907555665955553,1.3671425057015256,-0.5064362417192549,0.3946418654474693
0.8449261260428738,0.6153197939518164,-0.0109502324726006,0.2246737329557926,-0.389145742340693,-0.5013169183965109,0.4584679169945105,1.2944451623230686,-0.4045753410530937,-0.6961100370452273,-0.6420095504463676,0.422787104819548,-0.5934715096312261,-0.0095380554169692,1.5450458573490415,-0.5064362417192549,0.3946418654474693
-0.0694548429651882,0.1494729231058103,-0.8171550396140279,-0.5296670037618466,-0.7189618130791743,0.4287620704013493,-1.1105804714800425,-0.6288654086399442,-0.8518144056448708,0.304487681905363,-0.2191424532183451,-0.890826781324276,-0.7139873695168021,-0.8447543412773301,-0.5611131232833566,-0.5064362417192549,-2.371768233532933
0.669656058405696,0.6153197939518164,-0.8171550396140279,-0.5296670037618466,-0.7189618130791743,-0.1092804377727952,-1.1105804714800425,-0.6288654086399442,-0.8518144056448708,2.639218361050658,1.8951930329217672,-0.890826781324276,-0.3122678365648823,-0.3236213350361275,-0.052606868578673,-0.5064362417192549,0.3946418654474693
0.7883933064239129,0.6153197939518164,1.8491885042724048,2.6334796376528624,-0.7189618130791743,-0.5013169183965109,-0.2139817766086942,1.2944451623230686,-0.8518144056448708,-0.6961100370452273,-0.6420095504463676,-0.4131490045447036,-0.633643462926418,1.1100746588416384,1.620089826591263,-0.5064362417192549,0.3946418654474693
-0.2178005820678194,0.6153197939518164,-0.8171550396140279,-0.5296670037618466,-0.7189618130791743,1.0081791503761814,-1.1105804714800425,-0.6288654086399442,-0.8518144056448708,0.304487681905363,0.6265917412376999,-0.890826781324276,1.4954700617187566,0.1664092471845748,-0.6737631015493462,0.3861882747928644,-2.371768233532933
0.8940220379145773,0.6153197939518164,0.5786920047879436,0.6372520264890988,0.0791537061252175,-0.5013169183965109,0.2343189157263671,-0.051871660357292,0.2215572026321775,-0.6961100370452273,-0.6420095504463676,0.0645287722348687,-0.4126977198028622,0.138046614132755,0.7384897183578047,-0.5064362417192549,-0.9885631840427318
-0.3370663125431015,0.2765224084978998,0.7312790664844416,0.6687051195363335,0.3232599990684829,-0.5013169183965109,-0.3769997211307575,-0.1043261620136679,-0.3639187079605798,-0.6961100370452273,-0.6420095504463676,-0.0548906719600243,1.0937505287668368,0.6885633116391761,-0.5725517131104066,-0.5064362417192549,-0.2969606592976312
-0.2922493519670451,0.6153197939518164,-0.1914776979574501,-0.5296670037618466,0.492483809468048,-0.5013169183965109,0.906768609329572,-0.6288654086399442,0.9371391692932166,-0.6961100370452273,-0.6420095504463676,0.0645287722348687,-0.7139873695168021,0.865472230233389,-0.5295305447381657,-0.5064362417192549,0.3946418654474693
-0.8336692473536489,0.2765224084978998,-0.338414111162112,-0.4363979129484759,0.0557576625397743,-0.5013169183965109,0.6826196080614285,0.3327927618103037,0.7135182952828177,-0.6961100370452273,-0.6420095504463676,0.6616259932093342,0.692030995814917,-0.564671072692745,-0.7308066453066095,0.1427445756535471,0.3946418654474693
-0.7717336792790601,-2.0950630164544823,-0.8171550396140279,-0.5296670037618466,-0.7189618130791743,2.555147914074825,-1.1105804714800425,-0.6288654086399442,-0.8518144056448708,0.6380229231494771,1.4723259356937448,-0.890826781324276,2.499768894098556,-0.8837859752398026,-0.6042637374271898,-0.5064362417192549,0.3946418654474693
-0.8467562874949762,-0.7398697478638495,-0.5570101324033789,-0.4642557040618453,-0.322024083316436,-0.5013169183965109,0.0101699144582236,0.3327927618103037,-0.1809571504717156,-0.6961100370452273,-0.6420095504463676,-0.2937295603498105,3.5040677264783557,-0.7601202296041154,-0.7952662395934178,1.0804502007475945,0.3946418654474693
-0.8094581758886954,-1.0786671333177662,-0.0428793293140128,-0.5296670037618466,0.7802021448230133,-0.5013169183965109,0.2343189157263671,-0.6288654086399442,0.2662819141200614,-0.6961100370452273,-0.6420095504463676,0.5422065490144411,-0.834503229402378,-0.0781217634507634,-0.6742723924959404,3.0640618243292224,0.3946418654474693
3.042849898322663,0.6153197939518164,-0.7291691634435716,-0.4252872701980147,-0.7189618130791743,-0.3945939839575739,-0.886431470211899,-0.1480392083835616,-0.8518144056448708,-0.0290475593387509,-0.2191424532183451,-0.7714073371293829,0.4911712293389572,0.3825454477885221,1.7532771728233474,-0.5064362417192549,0.3946418654474693
0.4239192288929574,0.6153197939518164,-0.7278982563433318,-0.423779562935426,-0.7189618130791743,0.0061567161332034,-0.886431470211899,-0.1480392083835616,-0.8518144056448708,-0.0290475593387509,-0.2191424532183451,-0.7714073371293829,-0.5934715096312261,-0.4548238634833518,-0.1708084491126885,-0.5064362417192549,0.3946418654474693
0.7117493115687745,0.6153197939518164,0.6286288776189093,1.185500778159039,-0.7189618130791743,-0.5013169183965109,0.6826196080614285,3.2177615032235645,-0.8518144056448708,-0.6961100370452273,-0.6420095504463676,0.422787104819548,1.0937505287668368,-0.4861911364290662,0.0536686199545472,-0.5064362417192549,0.3946418654474693
-0.8458674432153429,-1.756265631000566,-0.6626909458925603,-0.5296670037618466,-0.4198861750128287,-0.5013169183965109,-0.4381307778768377,-0.6288654086399442,-0.4045753410530937,-0.6961100370452273,-0.6420095504463676,-0.5325684487395967,1.4954700617187566,-0.7498459708096838,-0.7300509738463641,3.0640618243292224,0.3946418654474693
-0.8457055877724091,-0.6269372860458775,-0.7780502057604918,-0.4832760110668102,-0.7189618130791743,-0.5013169183965109,-0.8117142398562597,0.0122381150143934,-0.8518144056448708,-0.6961100370452273,-0.6420095504463676,-0.7714073371293829,-0.7139873695168021,-1.0029496886472486,-0.9084756906978896,-0.5064362417192549,-1.6801657087878323
-0.0190932669299609,0.6153197939518164,-0.8171550396140279,-0.5296670037618466,-0.7189618130791743,0.4409316155222112,-1.1105804714800425,-0.6288654086399442,-0.8518144056448708,-0.0290475593387509,-0.2191424532183451,-0.890826781324276,0.2903114628629973,1.921078876122202,-0.4572971835570134,-0.2088959263812371,0.3946418654474693
1.5040229323040892,0.6153197939518164,0.7626802480688311,1.3445291011176237,-0.7189618130791743,0.4814218223180762,-0.4381307778768377,0.8136189620666862,-0.8518144056448708,1.9721478785624296,1.8951930329217672,-0.4131490045447036,0.2903114628629973,-0.3332523717229014,1.923397670371376,-0.5064362417192549,0.3946418654474693
-0.4563317141850262,0.6153197939518164,1.0239787478781592,-0.5296670037618466,2.845868361968846,-0.5013169183965109,1.5792183029327769,-0.6288654086399442,1.8316146150477497,-0.6961100370452273,-0.6420095504463676,0.5422065490144411,-0.3122678365648823,0.4142204524561439,-0.5693264558786352,-0.2088959263812371,0.3946418654474693
0.3517383570859518,0.6153197939518164,0.0112808655731346,-0.1176222066445334,0.2125641553082305,-0.0790869196734591,0.6826196080614285,0.3327927618103037,0.4899001047014396,-0.0290475593387509,0.2037246440096773,0.3033676606246549,-0.5131276030408422,-0.2746386857287434,0.373851608881261,-0.5064362417192549,0.3946418654474693
-0.6997644565784574,-0.0622749769560168,1.8319237201260687,0.8287308488378615,2.1931641751458253,-0.5013169183965109,1.3550693016646331,1.2944451623230686,1.384375550455973,-0.6961100370452273,-0.6420095504463676,3.169434321302089,0.8928907622908769,0.0983072559443921,-0.769510778582137,-0.5064362417192549,0.3946418654474693
-0.6813219216242575,-0.0622749769560168,2.133109150466004,2.3752441768159422,0.252238999446652,-0.5013169183965109,0.6826196080614285,1.7752771325169343,0.0426610401096625,-0.6961100370452273,-0.6420095504463676,0.7810454374042273,0.692030995814917,1.4545596639065537,-0.6864950644904138,3.0640618243292224,0.3946418654474693
-0.1944812372370601,0.6153197939518164,1.2271870169980597,1.0196761747706315,0.7106197368779573,-0.5013169183965109,1.5792183029327769,2.7369295330296994,1.8316146150477497,-0.6961100370452273,-0.6420095504463676,2.0946593235480515,-0.1114080700889224,-0.3072046728655923,-0.4781324359704272,-0.5064362417192549,0.3946418654474693
-0.7974342530275402,-2.0950630164544823,0.1506895982609908,-0.5296670037618466,1.1549931342985602,-0.5013169183965109,-0.6622797791449812,-0.6288654086399442,-0.4045753410530937,-0.6961100370452273,-0.6420095504463676,-0.6519878929344898,1.4954700617187566,1.5678190708873718,-0.655979268133307,3.0640618243292224,0.3946418654474693
1.7172215680252747,0.6153197939518164,-0.8171550396140279,-0.5296670037618466,-0.7189618130791743,0.0198412042445765,-1.1105804714800425,-0.6288654086399442,-0.8518144056448708,1.9721478785624296,1.0494588384657224,-0.890826781324276,-0.1114080700889224,0.1954601625502327,0.9919034942816328,-0.5064362417192549,0.3946418654474693
1.923361116847976,0.6153197939518164,-0.8171550396140279,-0.5296670037618466,-0.7189618130791743,0.5213427227383192,-1.1105804714800425,-0.6288654086399442,-0.8518144056448708,0.6380229231494771,0.2037246440096773,-0.890826781324276,-0.0310641634985384,0.3714097311921487,3.053940054532647,-0.5064362417192549,0.3946418654474693
-0.7950041938027257,-0.3163739477401958,-0.8171550396140279,-0.5296670037618466,-0.7189618130791743,-0.2221025629766709,-1.1105804714800425,-0.6288654086399442,-0.8518144056448708,0.304487681905363,-0.2191424532183451,-0.890826781324276,-0.834503229402378,-0.5275627871263243,-0.8387571431876698,0.0886479594548466,-2.371768233532933
3.2439584337105942,0.6153197939518164,3.0098395254622834,1.9691838177562888,2.6125136489256877,-0.5013169183965109,1.1309176105977157,0.3327927618103037,0.7135182952828177,-0.6961100370452273,-0.6420095504463676,1.3781426583786929,0.692030995814917,0.2906204775508997,2.0976753326954336,-0.5064362417192549,0.3946418654474693
-0.826989005412517,-0.7398697478638495,-0.3271714714292204,-0.5296670037618466,0.2297515400781191,-0.5013169183965109,0.4584679169945105,-0.6288654086399442,0.4899001047014396,-0.6961100370452273,-0.6420095504463676,-0.0548906719600243,-0.1114080700889224,-0.6149911633680284,-0.5780577914120199,-0.5064362417192549,0.3946418654474693
-0.6275443176327024,0.6153197939518164,0.0431513051637665,-0.5296670037618466,0.9467759179232564,-0.5013169183965109,1.3550693016646331,-0.6288654086399442,1.6079964244663718,-0.6961100370452273,-0.6420095504463676,1.7364009909633722,0.2903114628629973,-0.3049766816000956,-0.5444672864301623,-0.5064362417192549,0.3946418654474693
0.6564721686438867,0.6153197939518164,1.7845286614955829,2.183347835532925,-0.1094910919108076,-0.5013169183965109,0.2343189157263671,0.3327927618103037,-0.1809571504717156,-0.6961100370452273,-0.6420095504463676,0.0645287722348687,-0.5131276030408422,0.3123534410813638,0.99308493941049,-0.5064362417192549,0.3946418654474693
-0.1694689454568547,0.6153197939518164,0.9383782665727688,1.1276976012610236,-0.024879186711025,0.0989277717005864,1.3550693016646331,1.2944451623230686,1.6079964244663718,1.3050854008559534,0.6265917412376999,1.2587232141837998,-0.834503229402378,0.2482936848840782,-0.546128371834637,-0.5064362417192549,0.3946418654474693
0.0629303375056998,0.6153197939518164,-0.4318551116551365,-0.1848427550596411,-0.5357306626689069,-0.5013169183965109,-0.2139817766086942,0.8136189620666862,-0.4045753410530937,-0.6961100370452273,-0.6420095504463676,-0.2937295603498105,-0.914847135992762,-0.3868823642548658,0.406151531400487,-0.5064362417192549,0.3946418654474693
-0.113625840786723,-0.0622749769560168,-0.8171550396140279,-0.5296670037618466,-0.7189618130791743,0.836944852467131,-1.1105804714800425,-0.6288654086399442,-0.8518144056448708,0.6380229231494771,0.6265917412376999,-0.890826781324276,1.6963298281947166,1.0346597624352745,-0.5800284778957367,-0.5064362417192549,0.3946418654474693
2.097907125254729,0.6153197939518164,1.186967695379698,1.8478713718587687,-0.7189618130791743,-0.5013169183965109,-0.886431470211899,-0.1480392083835616,-0.8518144056448708,-0.6961100370452273,-0.6420095504463676,-0.6519878929344898,1.6963298281947166,-0.1135107514053708,1.3157470087724268,-0.5064362417192549,0.3946418654474693
-0.5950442029368008,0.6153197939518164,-0.7611373651188375,-0.463211906726207,-0.7189618130791743,-0.1078949458402166,-0.886431470211899,-0.1480392083835616,-0.8518144056448708,-0.0290475593387509,-0.2191424532183451,-0.7714073371293829,2.298909127622596,0.5965628199509816,-0.5174008436463807,-0.2088959263812371,0.3946418654474693
0.2182744170888786,0.2765224084978998,1.0304701502978464,-0.1470340960131864,2.2339368918796803,-0.5013169183965109,0.2343189157263671,0.8136189620666862,0.2662819141200614,-0.6961100370452273,-0.6420095504463676,0.1839482164297618,-0.7139873695168021,1.5484438132287934,1.822783214575605,-0.5064362417192549,0.3946418654474693
0.0238203000981545,0.6153197939518164,1.2147321274157086,-0.3441030329817011,2.912346440506125,-0.3957570367556708,1.1309176105977157,-0.1480392083835616,1.384375550455973,-0.0290475593387509,-0.2191424532183451,0.422787104819548,4.106647025906235,1.4162071343314155,0.2854164322097255,-0.2088959263812371,0.3946418654474693
-0.8029568935466858,0.6153197939518164,0.8843744910210354,-0.5296670037618466,2.575564557437997,-0.5013169183965109,1.5792183029327769,-0.6288654086399442,1.8316146150477497,-0.6961100370452273,-0.6420095504463676,1.9752398793531585,1.8971895946706765,0.0677008553296589,-0.5212505648215502,3.0640618243292224,0.3946418654474693
0.1586291376687549,0.6153197939518164,-0.2403587402743702,0.1546001384899401,-0.7189618130791743,-0.4055063148849641,-0.886431470211899,-0.1480392083835616,-0.8518144056448708,-0.0290475593387509,-0.2191424532183451,-0.6519878929344898,-0.834503229402378,-0.4567199783866217,-0.0234270291514292,-0.5064362417192549,0.3946418654474693
1.7892928004264046,0.6153197939518164,-0.8171550396140279,-0.5296670037618466,-0.7189618130791743,-0.0613825972394857,-1.1105804714800425,-0.6288654086399442,-0.8518144056448708,2.639218361050658,1.4723259356937448,-0.890826781324276,-0.1114080700889224,-0.0077173587820478,1.0288138455067373,-0.5064362417192549,0.3946418654474693
3.0211647453456503,0.6153197939518164,-0.8171550396140279,-0.5296670037618466,-0.7189618130791743,0.5106001421727941,-1.1105804714800425,-0.6288654086399442,-0.8518144056448708,-0.0290475593387509,-0.2191424532183451,-0.890826781324276,2.098049361146636,0.2970102285596785,2.363611007622331,-0.5064362417192549,0.3946418654474693
-0.0099355018993474,0.6153197939518164,0.450271730412931,-0.2629187957653874,1.2996851708415442,-0.5013169183965109,1.5792183029327769,-0.1480392083835616,1.8316146150477497,-0.6961100370452273,-0.6420095504463676,2.3334982119378376,-0.834503229402378,0.4315458126899868,-0.4764381617476828,-0.5064362417192549,0.3946418654474693
0.7021875848839555,0.6153197939518164,0.2722860791285615,0.6895810662490999,-0.5995208462311591,-0.5013169183965109,-0.4381307778768377,-0.1480392083835616,-0.4045753410530937,-0.6961100370452273,-0.6420095504463676,-0.2937295603498105,0.2903114628629973,-0.4788052523281302,0.7186976184677453,-0.5064362417192549,0.3946418654474693
-0.7399023152000522,0.6153197939518164,0.1017694511102172,-0.5296670037618466,1.0602732296856494,-0.5013169183965109,1.5792183029327769,-0.6288654086399442,1.384375550455973,-0.6961100370452273,-0.6420095504463676,-0.1743101161549174,-0.914847135992762,-0.5523590126050202,-0.8346380391444098,1.2788127913049838,-3.7549732830231344
-0.0566713536212535,-1.756265631000566,-0.5597670231900532,-0.5296670037618466,-0.2206033701038107,-0.5013169183965109,1.5792183029327769,-0.6288654086399442,1.8316146150477497,-0.6961100370452273,-0.6420095504463676,0.5422065490144411,1.8971895946706765,2.8195332053767235,-0.374130671692967,-0.5064362417192549,0.3946418654474693
0.2374663594073233,0.6153197939518164,0.9906614294349466,-0.5296670037618466,2.7813588825682065,-0.5013169183965109,1.5792183029327769,-0.6288654086399442,1.8316146150477497,-0.6961100370452273,-0.6420095504463676,0.5422065490144411,-0.914847135992762,0.5530168962412453,4.034154172946992,-0.5064362417192549,0.3946418654474693
-0.5134342178271182,0.6153197939518164,3.045229400099734,2.702625412264814,1.4839763361715403,-0.5013169183965109,0.6826196080614285,1.7752771325169343,0.0426610401096625,-0.6961100370452273,-0.6420095504463676,1.1393037699889066,0.2903114628629973,1.3365409543743174,-0.5968546019676235,-0.5064362417192549,0.3946418654474693
-0.0396027326503296,-0.6269372860458775,-0.8171550396140279,-0.5296670037618466,-0.7189618130791743,3.2579898864925063,-1.1105804714800425,-0.6288654086399442,-0.8518144056448708,1.0827285733598777,1.4723259356937448,-0.890826781324276,0.2903114628629973,3.752399605198565,-0.5207808501190346,-0.5064362417192549,-1.6801657087878323
-0.828121004120019,-1.756265631000566,-0.2305825318109862,-0.5296670037618466,0.4167684580588466,-0.5013169183965109,-0.4381307778768377,-0.6288654086399442,-0.4045753410530937,-0.6961100370452273,-0.6420095504463676,-0.5325684487395967,3.7049274929543152,-0.651784977296783,-0.9596597957844968,0.1427445756535471,0.3946418654474693
1.2592679963036026,0.0829239025242332,-0.8171550396140279,-0.5296670037618466,-0.7189618130791743,3.497106133491209,-1.1105804714800425,-0.6288654086399442,-0.8518144056448708,1.5909681763327648,3.163794324605835,-0.890826781324276,-0.1114080700889224,0.8454681523244376,0.2653920252485613,0.2076633714904406,-3.0633707582780336
0.7006558762121975,0.6153197939518164,-0.8171550396140279,-0.5296670037618466,-0.7189618130791743,-0.2906753050608318,-1.1105804714800425,-0.6288654086399442,-0.8518144056448708,0.6380229231494771,0.2037246440096773,-0.890826781324276,-0.5934715096312261,-0.4155014554005639,0.1113009354584899,-0.5064362417192549,0.3946418654474693
-0.8154640789744991,-1.4174682455466496,-0.3163980897025712,-0.5296670037618466,0.2506111193913542,-0.5013169183965109,0.0101699144582236,-0.6288654086399442,0.2662819141200614,-0.6961100370452273,-0.6420095504463676,-0.2937295603498105,0.812546855700493,0.0617948239079084,-0.5329003588842762,0.0886479594548466,0.3946418654474693
-0.7371550937912184,0.6153197939518164,0.4610451121395802,0.6138709661708005,-0.1104753914791273,-0.5013169183965109,0.6826196080614285,1.7752771325169343,0.2662819141200614,-0.6961100370452273,-0.6420095504463676,0.9004648815991204,2.700628660574516,-0.4538347666251338,-0.6859435942551708,-0.5064362417192549,0.3946418654474693
0.7947374691019277,0.6153197939518164,-0.5282094222702496,-0.5296670037618466,-0.1595010815165851,1.1952757738085995,-0.6622797791449812,-0.6288654086399442,-0.4045753410530937,1.3050854008559534,1.0494588384657224,-0.6519878929344898,1.0937505287668368,0.5309927604129104,0.01103786722884,-0.5064362417192549,0.3946418654474693
